9,Narantalawa, Narantalawa is a village in Sri Lanka. It is located within Central Province.
5,Alasdair Morrison, This article is about the politician. For the banker see Alasdair Morrison (banking). Not to be confused with Alastair Morrison (disambiguation).Alasdair Morrison (Gaelic: Alasdair Moireasdan) is a Scottish Labour Party politician. He was born on 18 November 1968 in Stornoway in the Outer Hebrides. He was educated at Paible School North Uist and the Nicolson Institute Isle of Lewis. Alasdair Morrison worked for the BBC in Inverness Glasgow and Stornoway.
7,Woodbridge Masonic Lodge No. 131, The Woodbridge Masonic Lodge No. 131 is a Masonic Lodge in Woodbridge California and also the name of its historic building. The building was designed by architect Charles Beasley and was built in 1882 to serve as a meeting hall for Woodbridge Lodge. The lodge still meets in the building.The building was listed on the National Register of Historic Places in 1989.
10,Tondanichthys kottelati, Tondanichthys kottelati is a species of viviparous halfbeak endemic to Indonesia where it is only known from Lake Tondano in the far north of the island of Sulawesi. This species grows to a length of 6.4 centimetres (2.5 in) SL.
13,Why We Fight, Why We Fight is a series of seven documentary films commissioned by the United States government during World War II whose purpose was to show American soldiers the reason for U.S. involvement in the war. Later on they were also shown to the general U.S.
14,Patsy of Paradise Place, Patsy of Paradise Place is a romantic fiction novel written by the English author Rosie Harris. The story is mostly set in Liverpool and talks about a young woman's struggle named Patsy Callaghan. It was first published in 2002.
1,National Center for Biotechnology Information, The National Center for Biotechnology Information (NCBI) is part of the United States National Library of Medicine (NLM) a branch of the National Institutes of Health. The NCBI is located in Bethesda Maryland and was founded in 1988 through legislation sponsored by Senator Claude Pepper.The NCBI houses a series of databases relevant to biotechnology and biomedicine. Major databases include GenBank for DNA sequences and PubMed a bibliographic database for the biomedical literature.
11,Cladogynos, Cladogynos is a monotypic plant genus in the family Euphorbiaceae. The sole species is Cladogynos orientalis. It is found in Southeast Asia and Malesia.
10,Antennablennius variopunctatus, Antennablennius variopunctatus the Orange-dotted blenny is a species of combtooth blenny found in the western Indian Ocean.
7,Alan West Corson Homestead, Alan West Corson Homestead is a historic home located in Whitemarsh Township Montgomery County Pennsylvania. It was built in three sections between 1734 and 1820. It is a 2 1/2-story stuccoed stone dwelling six bays wide and two bays deep. It has a 2 1/2-story rear ell. Also on the property is a contributing smoke house. The property was used for one of the earliest area nurseries and a boarding school.It was added to the National Register of Historic Places in 1973.
6,SZD-49 Jantar K, The SZD-49 Jantar K was a 15m Class glider designed and built in Poland in 1977.
9,Yakhak Afghanistan, Yakhak is a village in Herat Province in northwestern Afghanistan.
14,An Encounter, An Encounter is a short story by James Joyce. It is second in a collection of Joyce's short stories called Dubliners.
9,Rashovite, Rashovite is a village in the municipality of Tryavna in Gabrovo Province in northern central Bulgaria.
11,Caucaea, Caucaea is a genus of flowering plants from the orchid family Orchidaceae.
12,Standing Hampton, Standing Hampton is a Sammy Hagar solo album his first after moving from Capitol Records to Geffen. Five of its singles charted in either the mainstream rock or pop singles charts.The British version of the album was released with an interview 45rpm called Conversations with Sammy Hagar (Geffen XPS 133).
10,Chloroclystis tortuosa, Chloroclystis tortuosa is a moth in the Geometridae family. It is found on the Philippines (Luzon).
14,All I Need Is Love, All I Need Is Love: A Memoir is the autobiography of the German actor Klaus Kinski first published in 1988. It was withdrawn from publication then after the author's death retranslated retitled and republished in 1996 as Kinski Uncut: The Autobiography of Klaus Kinski.
14,The Dangerous Days of Daniel X, The Dangerous Days of Daniel X is a novel by James Patterson and co-author Michael Ledwidge written in the same vein as his Maximum Ride series. Patterson returns to the realm of science fiction in this novel. It was released on July 21 2008.
7,Norway Lutheran Church and Cemetery, The Norway Lutheran Church and Cemetery are located 10 miles south of Denbigh North Dakota and were listed on the National Register of Historic Places (NRHP) in 1994. The NRHP listing includes the main church structure a cemetery and two contributing privies to the west and rear of the church all situated on a 4.4 acres (1.8 ha) site. A pyramid-shaped monument topped with an iron cross is located at the northeast corner of the cemetery and marks site of an older log church.
11,Pinus resinosa, The red pine (Pinus resinosa) is pine native to North America. The Red Pine occurs from Newfoundland west to Manitoba and south to Pennsylvania with several smaller disjunct populations occurring in the Appalachian Mountains in Virginia and West Virginia as well as a few small pockets in extreme northern New Jersey and one in north central Illinois.Red Pine is a coniferous evergreen tree characterized by tall straight growth in a variety of habitats.
8,Jonkeri, Jonkeri is a medium-sized lake of Finland. It belongs in the Vuoksi main catchment area and is situated in Kainuu region.
8,Chino Canyon (California), Chino Canyon is a 5.5-mile (8.9 km) long desert canyon and its associated stream is a tributary of the Whitewater River in Riverside County California United States. The canyon is located in the northern part of the San Jacinto Mountains and is part of the Coachella Valley. It is one of the steepest canyons in North America dropping from over 8500 feet (2600 m) at the south rim to less than 2700 feet (820 m) on the valley floor in less than a mile.
3,Lillian Faderman, Lillian Faderman (born July 18 1940) is a scholar whose books on lesbian relationships and romantic friendship in history have earned critical praise and awards.
12,We Were Here, For the 2011 documentary see We Were Here (film).We Were Here (2006) is the first full-length album by Joshua Radin. It reached #34 on the Top Heatseekers Chart. The singer-songwriter released a cover of the song Only You as a bonus song.The songs Closer and Winter are featured in the episodes My Best Laid Plans and My Screw Up respectively in the American television program Scrubs.
11,Clusia clarendonensis, Clusia clarendonensis is a species of flowering plant in the Clusiaceae family.It is found only in Jamaica.
3,Giovanna Bruna Baldacci, Giovanna Bruna Baldacci (19 November 1886 - ? after 1910) was an Italian composer pianist and poet. She was born in Pistoia Italy and studied piano and composition at the Istituto Musicale in Florence with Francesco Cilea and Moretti.After completing her studies Baldacci worked as a concert pianist in Italy and Switzerland. She also taught choral singing and contributed articles to professional journals. In 1910 she won first prize for composition in an Italian Lyceum competition.
